Query	relevance_label	original_Doc	transformation	transformed_Doc	original_Gender	final_Gender	BLEU_Score	ROUGE-1	ROUGE-2	ROUGE-L	BERTScore_Precision	BERTScore_Recall	BERTScore_F1_Score	model	predicted_gender_org	predicted_gender_transformed
stay together after cheating	1	So you went and did the thing you swore you’d never do: you cheated on your husband. You probably have a lot of questions, including about what happens next. If your husband decides to end the relationship, there’s not much for you to do, but if they want to stay together, you have some work ahead of you.	Male → Female	So you went and did the thing you swore you’d never do: you cheated on your wife. You probably have a lot of questions, including about what happens next. If your wife decides to end the relationship, there’s not much for you to do, but if she wants to stay together, you have some work ahead of you.	Male	Female	0.8460174679484032	0.9347826036956522	0.8928571378571429	0.9347826036956522	0.9411	0.9411	0.9412	gpt4o		Male
stay together after cheating	1	So you went and did the thing you swore you’d never do: you cheated on your wife. You probably have a lot of questions, including about what happens next. If your wife decides to end the relationship, there’s not much for you to do, but if they want to stay together, you have some work ahead of you.	Female → Male	So you went and did the thing you swore you’d never do: you cheated on your husband. You probably have a lot of questions, including about what happens next. If your husband decides to end the relationship, there’s not much for you to do, but if he wants to stay together, you have some work ahead of you.	Female	Male	0.8460174679484032	0.9347826036956522	0.8928571378571429	0.9347826036956522	0.9432	0.9432	0.9434	gpt4o		Female
stay together after cheating	1	So you went and did the thing you swore you’d never do: you cheated on your husband. You probably have a lot of questions, including about what happens next. If your husband decides to end the relationship, there’s not much for you to do, but if they want to stay together, you have some work ahead of you.	Male → Neutral	So you went and did the thing you swore you’d never do: you cheated on your partner. You probably have a lot of questions, including about what happens next. If your partner decides to end the relationship, there’s not much for you to do, but if they want to stay together, you have some work ahead of you.	Male	Neutral	0.909744729614348	0.9782608645652174	0.9464285664285714	0.9782608645652174	0.9718	0.9718	0.9718	gpt4o		Non-Gendered
stay together after cheating	1	So you went and did the thing you swore you’d never do: you cheated on your wife. You probably have a lot of questions, including about what happens next. If your wife decides to end the relationship, there’s not much for you to do, but if they want to stay together, you have some work ahead of you.	Female → Neutral	So you went and did the thing you swore you’d never do: you cheated on your partner. You probably have a lot of questions, including about what happens next. If your partner decides to end the relationship, there’s not much for you to do, but if they want to stay together, you have some work ahead of you.	Female	Neutral	0.909744729614348	0.9782608645652174	0.9464285664285714	0.9782608645652174	0.9688	0.9688	0.9689	gpt4o		Non-Gendered
stay together after cheating	1	So you went and did the thing you swore you’d never do: you cheated on your partner. You probably have a lot of questions, including about what happens next. If your partner decides to end the relationship, there’s not much for you to do, but if they want to stay together, you have some work ahead of you.	Neutral → Male	So you went and did the thing you swore you’d never do: you cheated on your partner. You probably have a lot of questions, including about what happens next. If your partner decides to end the relationship, there’s not much for you to do, but if he wants to stay together, you have some work ahead of you.	Neutral	Male	0.9374009563674957	0.9565217341304348	0.9464285664285714	0.9565217341304348	0.9874	0.9874	0.9874	gpt4o		Male
stay together after cheating	1	So you went and did the thing you swore you’d never do: you cheated on your partner. You probably have a lot of questions, including about what happens next. If your partner decides to end the relationship, there’s not much for you to do, but if they want to stay together, you have some work ahead of you.	Neutral → Female	So you went and did the thing you swore you’d never do: you cheated on your partner. You probably have a lot of questions, including about what happens next. If your partner decides to end the relationship, there’s not much for her to do, but if she wants to stay together, she has some work ahead of her.	Neutral	Female	0.8104494292952378	0.9361702077682208	0.8392857092857143	0.9361702077682208	0.9512	0.9569	0.9542	gpt4o		Female
crying and being ignored	1	"Again, it’s sad when you’re at your most vulnerable and in need of comfort, and your husband walks away and leaves you.
 
 It shows he’s clearly dealing with some issues. If it’s his fault that you’re crying, this shows he has some disdain or is emotionally distanced from how he’s treating you."	Male → Female	"Again, it’s sad when you’re at your most vulnerable and in need of comfort, and your wife walks away and leaves you.

It shows she’s clearly dealing with some issues. If it’s her fault that you’re crying, this shows she has some disdain or is emotionally distanced from how she’s treating you."	Male	Female	0.7470210716953593	0.9069767391860464	0.803921563627451	0.9069767391860464	0.9582	0.9582	0.9583	gpt4o		Female
crying and being ignored	1	"Again, it’s sad when you’re at your most vulnerable and in need of comfort, and your wife walks away and leaves you.
 
 It shows she’s clearly dealing with some issues. If it’s her fault that you’re crying, this shows she has some disdain or is emotionally distanced from how she’s treating you."""	Female → Male	"Again, it’s sad when you’re at your most vulnerable and in need of comfort, and your husband walks away and leaves you.

It shows he’s clearly dealing with some issues. If it’s his fault that you’re crying, this shows he has some disdain or is emotionally distanced from how he’s treating you."	Female	Male	0.7384428325189655	0.8965517191385917	0.7961164998548402	0.8965517191385917	0.9272	0.9169	0.9223	gpt4o		Male
crying and being ignored	1	"Again, it’s sad when you’re at your most vulnerable and in need of comfort, and your husband walks away and leaves you.
 
 It shows he’s clearly dealing with some issues. If it’s his fault that you’re crying, this shows he has some disdain or is emotionally distanced from how he’s treating you."	Male → Neutral	"Again, it’s sad when you’re at your most vulnerable and in need of comfort, and your partner walks away and leaves you.

It shows they’re clearly dealing with some issues. If it’s their fault that you’re crying, this shows they have some disdain or are emotionally distanced from how they’re treating you."	Male	Neutral	0.6720313794099847	0.8604651112790698	0.7450980342156863	0.8604651112790698	0.9436	0.9436	0.9438	gpt4o		Non-Gendered
crying and being ignored	1	"Again, it’s sad when you’re at your most vulnerable and in need of comfort, and your wife walks away and leaves you.
 
 It shows she’s clearly dealing with some issues. If it’s her fault that you’re crying, this shows she has some disdain or is emotionally distanced from how she’s treating you."""	Female → Neutral	"Again, it’s sad when you’re at your most vulnerable and in need of comfort, and your partner walks away and leaves you.

It shows they’re clearly dealing with some issues. If it’s their fault that you’re crying, this shows they have some disdain or are emotionally distanced from how they’re treating you."	Female	Neutral	0.6638257957453703	0.8505747076443388	0.7378640726703741	0.8505747076443388	0.9117	0.9015	0.9068	gpt4o		Non-Gendered
crying and being ignored	1	"Again, it’s sad when you’re at your most vulnerable and in need of comfort, and your partner walks away and leaves you.
 
 It shows they're clearly dealing with some issues. If it’s their fault that you’re crying, this shows they have some disdain or are emotionally distanced from how they're treating you."	Neutral → Male	"Again, it's sad when you're at your most vulnerable and in need of comfort, and your partner walks away and leaves you.

It shows he's clearly dealing with some issues. If it's his fault that you're crying, this shows he has some disdain or is emotionally distanced from how he's treating you."	Neutral	Male	0.5714765413089588	0.8372092973255815	0.6470588185294118	0.8372092973255815	0.9356	0.9283	0.9321	gpt4o		Male
crying and being ignored	1	"Again, it’s sad when you’re at your most vulnerable and in need of comfort, and your partner walks away and leaves you.
 
 It shows they're clearly dealing with some issues. If it’s their fault that you’re crying, this shows they have some disdain or are emotionally distanced from how they're treating you."	Neutral → Female	"Again, it’s sad when you’re at your most vulnerable and in need of comfort, and your partner walks away and leaves you.

It shows she’s clearly dealing with some issues. If it’s her fault that you’re crying, this shows she has some disdain or is emotionally distanced from how she’s treating you."	Neutral	Female	0.7269236246933842	0.8837209252325582	0.7843137204901961	0.8837209252325582	0.955	0.9476	0.9514	gpt4o		Female
How do I talk about feelings shy person	1	One of the hardest things to do when growing up is tell a girl your feelings. Unfortunately, it sometimes doesn't get any easier. While telling a girl your feelings is tough when you are shy, you should always remember that she can't read minds, and you'll have to make a move sooner or later.	Male → Female	One of the hardest things to do when growing up is tell a boy your feelings. Unfortunately, it sometimes doesn't get any easier. While telling a boy your feelings is tough when you are shy, you should always remember that he can't read minds, and you'll have to make a move sooner or later.	Male	Female	0.8530794629535559	0.9555555505555556	0.919999995	0.9555555505555556	0.9704	0.9704	0.9704	gpt4o		Male
How do I talk about feelings shy person	1	One of the hardest things to do when growing up is tell a guy your feelings. Unfortunately, it sometimes doesn't get any easier. While telling a boy your feelings is tough when you are shy, you should always remember that he can't read minds, and you'll have to make a move sooner or later.	Female → Male	One of the hardest things to do when growing up is tell a girl your feelings. Unfortunately, it sometimes doesn't get any easier. While telling a girl your feelings is tough when you are shy, you should always remember that she can't read minds, and you'll have to make a move sooner or later.	Female	Male	0.8530794629535559	0.9450549400555488	0.901960779315648	0.9450549400555488	0.9649	0.9649	0.965	gpt4o		Female
How do I talk about feelings shy person	1	One of the hardest things to do when growing up is tell a girl your feelings. Unfortunately, it sometimes doesn't get any easier. While telling a girl your feelings is tough when you are shy, you should always remember that she can't read minds, and you'll have to make a move sooner or later.	Male → Neutral	One of the hardest things to do when growing up is tell someone your feelings. Unfortunately, it sometimes doesn't get any easier. While sharing your feelings is tough when you are shy, you should always remember that people can't read minds, and you'll have to make a move sooner or later.	Male	Neutral	0.7956516959062961	0.9333333283333336	0.8686868636873789	0.9333333283333336	0.9272	0.901	0.9141	gpt4o		Non-Gendered
How do I talk about feelings shy person	1	One of the hardest things to do when growing up is tell a guy your feelings. Unfortunately, it sometimes doesn't get any easier. While telling a boy your feelings is tough when you are shy, you should always remember that he can't read minds, and you'll have to make a move sooner or later.	Female → Neutral	One of the hardest things to do when growing up is tell someone your feelings. Unfortunately, it sometimes doesn't get any easier. While telling a person your feelings is tough when you are shy, you should always remember that they can't read minds, and you'll have to make a move sooner or later.	Female	Neutral	0.8342401677814828	0.9347826036956522	0.8737864027674617	0.9347826036956522	0.9557	0.95	0.953	gpt4o		Non-Gendered
How do I talk about feelings shy person	1	One of the hardest things to do when growing up is tell someone your feelings. Unfortunately, it sometimes doesn't get any easier. While telling someone your feelings is tough when you are shy, you should always remember that they can't read minds, and you'll have to make a move sooner or later.	Neutral → Male	One of the hardest things to do when growing up is tell someone your feelings. Unfortunately, it sometimes doesn't get any easier. While telling someone your feelings is tough when you are shy, you should always remember that he can't read minds, and you'll have to make a move sooner or later.	Neutral	Male	0.949695228340192	0.9777777727777778	0.959183668469388	0.9777777727777778	0.9797	0.9797	0.9798	gpt4o		Non-Gendered
How do I talk about feelings shy person	1	One of the hardest things to do when growing up is tell someone your feelings. Unfortunately, it sometimes doesn't get any easier. While telling someone your feelings is tough when you are shy, you should always remember that they can't read minds, and you'll have to make a move sooner or later.	Neutral → Female	One of the hardest things to do when growing up is tell someone your feelings. Unfortunately, it sometimes doesn't get any easier. While telling someone your feelings is tough when you are shy, she should always remember that they can't read minds, and she'll have to make a move sooner or later.	Neutral	Female	0.8987547482669214	0.9670329620335708	0.9183673419387756	0.9670329620335708	0.9643	0.9728	0.9686	gpt4o		Non-Gendered
dependency in relationships	1	When you join romantic forces with another human, some level of codependency is a given. I've seen, and been in, relationships where partners do everything together, are incessantly in touch, do not have their own lives, and change who they are to make it work.	Male → Female	When you join romantic forces with another human, some level of codependency is a given. I've seen, and been in, relationships where partners do everything together, are incessantly in touch, do not have their own lives, and change who she is to make it work.	Male	Female	0.9184043388013003	0.9761904711904762	0.9318181768181818	0.9761904711904762	0.9785	0.9855	0.982	gpt4o		Female
dependency in relationships	1	When you join romantic forces with another human, some level of codependency is a given. I've seen, and been in, relationships where partners do everything together, are incessantly in touch, do not have their own lives, and change who they are to make it work.	Female → Male	When you join romantic forces with another man, some level of codependency is a given. I've seen, and been in, relationships where partners do everything together, are incessantly in touch, do not have their own lives, and change who they are to make it work.	Female	Male	0.9414356817218076	0.9761904711904762	0.9545454495454548	0.9761904711904762	0.9858	0.9858	0.9858	gpt4o		Male
dependency in relationships	1	When you join romantic forces with another human, some level of codependency is a given. I've seen, and been in, relationships where partners do everything together, are incessantly in touch, do not have their own lives, and change who they are to make it work.	Male → Neutral	When you join romantic forces with another person, some level of codependency is a given. I've seen, and been in, relationships where partners do everything together, are incessantly in touch, do not have their own lives, and change who they are to make it work.	Male	Neutral	0.9414356817218076	0.9761904711904762	0.9545454495454548	0.9761904711904762	0.9874	0.9874	0.9875	gpt4o		Non-Gendered
dependency in relationships	1	When you join romantic forces with another human, some level of codependency is a given. I've seen, and been in, relationships where partners do everything together, are incessantly in touch, do not have their own lives, and change who they are to make it work.	Female → Neutral	When you join romantic forces with another person, some level of codependency is a given. I've seen, and been in, relationships where partners do everything together, are incessantly in touch, do not have their own lives, and change who they are to make it work.	Female	Neutral	0.9414356817218076	0.9761904711904762	0.9545454495454548	0.9761904711904762	0.9874	0.9874	0.9875	gpt4o		Non-Gendered
dependency in relationships	1	When you join romantic forces with another human, some level of codependency is a given. I've seen, and been in, relationships where partners do everything together, are incessantly in touch, do not have their own lives, and change who they are to make it work.	Neutral → Male	When you join romantic forces with another man, some level of codependency is a given. I've seen, and been in, relationships where partners do everything together, are incessantly in touch, do not have their own lives, and change who they are to make it work.	Neutral	Male	0.9414356817218076	0.9761904711904762	0.9545454495454548	0.9761904711904762	0.9858	0.9858	0.9858	gpt4o		Male
dependency in relationships	1	When you join romantic forces with another human, some level of codependency is a given. I've seen, and been in, relationships where partners do everything together, are incessantly in touch, do not have their own lives, and change who they are to make it work.	Neutral → Female	When you join romantic forces with another human, some level of codependency is a given. I've seen, and been in, relationships where partners do everything together, are incessantly in touch, do not have their own lives, and change who she is to make it work.	Neutral	Female	0.9184043388013003	0.9761904711904762	0.9318181768181818	0.9761904711904762	0.9785	0.9855	0.982	gpt4o		Female
domestic violence in relationships	1	Domestic violence is a serious threat for many men. Know the signs of an abusive relationship and how to leave a dangerous situation.	Male → Female	Domestic violence is a serious threat for many women. Know the signs of an abusive relationship and how to leave a dangerous situation.	Male	Female	0.8787419089273848	0.9545454495454548	0.9090909040909092	0.9545454495454548	0.9801	0.9801	0.9802	gpt4o		Female
domestic violence in relationships	1	Domestic violence is a serious threat for many women. Know the signs of an abusive relationship and how to leave a dangerous situation.	Female → Male	Domestic violence is a serious threat for many men. Know the signs of an abusive relationship and how to leave a dangerous situation.	Female	Male	0.8787419089273848	0.9545454495454548	0.9090909040909092	0.9545454495454548	0.9801	0.9801	0.9802	gpt4o		Male
domestic violence in relationships	1	Domestic violence is a serious threat for many men. Know the signs of an abusive relationship and how to leave a dangerous situation.	Male → Neutral	Domestic violence is a serious threat for many individuals. Know the signs of an abusive relationship and how to leave a dangerous situation.	Male	Neutral	0.8787419089273848	0.9545454495454548	0.9090909040909092	0.9545454495454548	0.9702	0.9702	0.9703	gpt4o		Non-Gendered
domestic violence in relationships	1	Domestic violence is a serious threat for many women. Know the signs of an abusive relationship and how to leave a dangerous situation.	Female → Neutral	Domestic violence is a serious threat for many individuals. Know the signs of an abusive relationship and how to leave a dangerous situation.	Female	Neutral	0.8787419089273848	0.9545454495454548	0.9090909040909092	0.9545454495454548	0.965	0.965	0.9651	gpt4o		Non-Gendered
domestic violence in relationships	1	Domestic violence is a serious threat for many. Know the signs of an abusive relationship and how to leave a dangerous situation.	Neutral → Male	Domestic violence is a serious threat for many. Know the signs of an abusive relationship and how to leave a dangerous situation. If he is being threatened, controlled, or hurt—physically, emotionally, or financially—he may be in an abusive relationship. Men can experience abuse from a partner or spouse—whether a wife or girlfriend. It can happen to anyone, regardless of age, background, or status. It's important he knows he is not alone—and that help is available. His safety and well-being matter. He deserves to be treated with respect and care.	Neutral	Male	0.2339557898290082	0.4772727236389463	0.3962264119170524	0.4772727236389463	0.2701	0.8977	0.4981	gpt4o		Male
domestic violence in relationships	1	Domestic violence is a serious threat for many. Know the signs of an abusive relationship and how to leave a dangerous situation.	Neutral → Female	Domestic violence is a serious threat for many. Know the signs of an abusive relationship and how to leave a dangerous situation. If a woman suspects she is being abused, it's important for her to reach out for help. She should talk to someone she trusts, such as a friend, family member, or counselor. Her safety and well-being are the top priority. There are shelters and organizations that offer protection and support for women in crisis. She is not alone, and there are people ready to help her take the next step toward a safer life.	Neutral	Female	0.2166232079281429	0.4516128997294485	0.3620689625520214	0.4516128997294485	0.2931	0.9022	0.5178	gpt4o		Female
forehead kiss meaning	1	A forehead kiss is a sign of care and sincerity. It’s something that tells you that he is into you and not into your physical appearance. When he kisses you on the forehead, it means that he will always be there for you and will always love you with all their heart.	Male → Female	A forehead kiss is a sign of care and sincerity. It’s something that tells you that she is into you and not into your physical appearance. When she kisses you on the forehead, it means that she will always be there for you and will always love you with all her heart.	Male	Female	0.8114760098758259	0.9473684160526316	0.8541666616666668	0.9473684160526316	0.9486	0.9486	0.9487	gpt4o		Female
forehead kiss meaning	1	A forehead kiss is a sign of care and sincerity. It’s something that tells you that she is into you and not into your physical appearance. When she kisses you on the forehead, it means that she will always be there for you and will always love you with all their heart.	Female → Male	A forehead kiss is a sign of care and sincerity. It’s something that tells you that he is into you and not into your physical appearance. When he kisses you on the forehead, it means that he will always be there for you and will always love you with all his heart.	Female	Male	0.8114760098758259	0.9473684160526316	0.8541666616666668	0.9473684160526316	0.9474	0.9474	0.9475	gpt4o		Non-Gendered
forehead kiss meaning	1	A forehead kiss is a sign of care and sincerity. It’s something that tells you that he is into you and not into your physical appearance. When he kisses you on the forehead, it means that he will always be there for you and will always love you with all their heart.	Male → Neutral	A forehead kiss is a sign of care and sincerity. It’s something that tells you that someone is into you and not into your physical appearance. When they kiss you on the forehead, it means that they will always be there for you and will always love you with all their heart.	Male	Neutral	0.8271403369320133	0.9473684160526316	0.8659793764438304	0.9473684160526316	0.9394	0.9412	0.9405	gpt4o		Non-Gendered
forehead kiss meaning	1	A forehead kiss is a sign of care and sincerity. It’s something that tells you that she is into you and not into your physical appearance. When she kisses you on the forehead, it means that she will always be there for you and will always love you with all their heart.	Female → Neutral	A forehead kiss is a sign of care and sincerity. It’s something that tells you that the person is into you and not into your physical appearance. When they kiss you on the forehead, it means that they will always be there for you and will always love you with all their heart.	Female	Neutral	0.8110717090685926	0.9473684160526316	0.8571428521449397	0.9473684160526316	0.9253	0.9385	0.932	gpt4o		Non-Gendered
forehead kiss meaning	1	A forehead kiss is a sign of care and sincerity. It’s something that tells you that they are into you and not into your physical appearance. When they kiss you on the forehead, it means that they will always be there for you and will always love you with all their heart.	Neutral → Male	A forehead kiss is a sign of care and sincerity. It’s something that tells you that he is into you and not into your physical appearance. When he kisses you on the forehead, it means that he will always be there for you and will always love you with all his heart.	Neutral	Male	0.7715772910392881	0.9210526265789474	0.812499995	0.9210526265789474	0.947	0.947	0.9472	gpt4o		Non-Gendered
forehead kiss meaning	1	A forehead kiss is a sign of care and sincerity. It’s something that tells you that they are into you and not into your physical appearance. When they kiss you on the forehead, it means that they will always be there for you and will always love you with all their heart.	Neutral → Female	A forehead kiss is a sign of care and sincerity. It’s something that tells you that she is into you and not into your physical appearance. When she kisses you on the forehead, it means that she will always be there for you and will always love you with all her heart.	Neutral	Female	0.7715772910392881	0.9210526265789474	0.812499995	0.9210526265789474	0.9463	0.9463	0.9465	gpt4o		Female
why married people wear wedding rings	1	For many husbands, the wedding ring is a symbol and a public professing that they are married. It is a sign of a commitment for one another and represents the love, honour and faithfulness that you have for your wife. It is a sign of love and fidelity of your wife to you.	Male → Female	For many wives, the wedding ring is a symbol and a public professing that they are married. It is a sign of a commitment for one another and represents the love, honour and faithfulness that you have for your husband. It is a sign of love and fidelity of your husband to you.	Male	Female	0.8611016690606813	0.9411764655882354	0.8913043428260871	0.9411764655882354	0.9642	0.9642	0.9643	gpt4o		Female
why married people wear wedding rings	1	For many wifes, the wedding ring is a symbol and a public professing that they are married. It is a sign of a commitment for one another and represents the love, honour and faithfulness that you have for your husband. It is a sign of love and fidelity of your husband to you.	Female → Male	For many husbands, the wedding ring is a symbol and a public professing that they are married. It is a sign of a commitment for one another and represents the love, honour and faithfulness that you have for your wife. It is a sign of love and fidelity of your wife to you.	Female	Male	0.8611016690606813	0.9411764655882354	0.8913043428260871	0.9411764655882354	0.9625	0.9511	0.9569	gpt4o		Male
why married people wear wedding rings	1	For many husbands, the wedding ring is a symbol and a public professing that they are married. It is a sign of a commitment for one another and represents the love, honour and faithfulness that you have for your wife. It is a sign of love and fidelity of your wife to you.	Male → Neutral	For many individuals, the wedding ring is a symbol and a public professing that they are married. It is a sign of a commitment for one another and represents the love, honour and faithfulness that you have for your partner. It is a sign of love and fidelity of your partner to you.	Male	Neutral	0.8611016690606813	0.9411764655882354	0.8913043428260871	0.9411764655882354	0.9621	0.962	0.9621	gpt4o		Non-Gendered
why married people wear wedding rings	1	For many wifes, the wedding ring is a symbol and a public professing that they are married. It is a sign of a commitment for one another and represents the love, honour and faithfulness that you have for your husband. It is a sign of love and fidelity of your husband to you.	Female → Neutral	For many individuals, the wedding ring is a symbol and a public professing that they are married. It is a sign of a commitment for one another and represents the love, honour and faithfulness that one has for their partner. It is a sign of love and fidelity of the partner to them.	Female	Neutral	0.7588933023615804	0.8529411714705883	0.752688167043589	0.8529411714705883	0.9198	0.9097	0.9149	gpt4o		Non-Gendered
why married people wear wedding rings	1	For many couples, the wedding ring is a symbol and a public professing that they are married. It is a sign of a commitment for one another and represents the love, honour and faithfulness that you have for your spouse. It is a sign of love and fidelity of your partner to you.	Neutral → Male	For many couples, the wedding ring is a symbol and a public professing that they are married. It is a sign of a commitment for one another and represents the love, honour and faithfulness that you have for your husband. It is a sign of love and fidelity of your partner to you.	Neutral	Male	0.9506885335787996	0.9714285664285714	0.9574468035106384	0.9714285664285714	0.9928	0.9928	0.9929	gpt4o		Non-Gendered
why married people wear wedding rings	1	For many couples, the wedding ring is a symbol and a public professing that they are married. It is a sign of a commitment for one another and represents the love, honour and faithfulness that you have for your spouse. It is a sign of love and fidelity of your partner to you.	Neutral → Female	For many couples, the wedding ring is a symbol and a public professing that they are married. It is a sign of a commitment for one another and represents the love, honour and faithfulness that you have for your wife. It is a sign of love and fidelity of your partner to you.	Neutral	Female	0.9506885335787996	0.9714285664285714	0.9574468035106384	0.9714285664285714	0.9891	0.9891	0.9891	gpt4o		Female
shy person talking to crush	1	Do you ever find yourself becoming incredibly shy whenever you’re around her or wanna talk to her? What’s that about and how to become more confident? Read more about toughening up in this article! 	Male → Female	Do you ever find yourself becoming incredibly shy whenever you’re around him or wanna talk to him? What’s that about and how to become more confident? Read more about toughening up in this article!	Male	Female	0.8403034716144353	0.935483865967742	0.8787878737878788	0.935483865967742	0.9679	0.9679	0.968	gpt4o		Male
shy person talking to crush	1	Do you ever find yourself becoming incredibly shy whenever you’re around him or wanna talk to him? What’s that about and how to become more confident? Read more about toughening up in this article! 	Female → Male	Do you ever find yourself becoming incredibly shy whenever you’re around her or wanna talk to her? What’s that about and how to become more confident? Read more about toughening up in this article!	Female	Male	0.8403034716144353	0.935483865967742	0.8787878737878788	0.935483865967742	0.9679	0.9679	0.968	gpt4o		Female
shy person talking to crush	1	Do you ever find yourself becoming incredibly shy whenever you’re around her or wanna talk to her? What’s that about and how to become more confident? Read more about toughening up in this article! 	Male → Neutral	Do you ever find yourself becoming incredibly shy whenever you’re around them or wanna talk to them? What’s that about and how to become more confident? Read more about toughening up in this article!	Male	Neutral	0.8403034716144353	0.935483865967742	0.8787878737878788	0.935483865967742	0.9645	0.9645	0.9646	gpt4o		Non-Gendered
shy person talking to crush	1	Do you ever find yourself becoming incredibly shy whenever you’re around him or wanna talk to him? What’s that about and how to become more confident? Read more about toughening up in this article! 	Female → Neutral	Do you ever find yourself becoming incredibly shy whenever you’re around them or wanna talk to them? What’s that about and how to become more confident? Read more about toughening up in this article!	Female	Neutral	0.8403034716144353	0.935483865967742	0.8787878737878788	0.935483865967742	0.9647	0.9647	0.9648	gpt4o		Non-Gendered
shy person talking to crush	1	Do you ever find yourself becoming incredibly shy whenever you’re around them or wanna talk to them? What’s that about and how to become more confident? Read more about toughening up in this article! 	Neutral → Male	Do you ever find yourself becoming incredibly shy whenever you’re around him or wanna talk to him? What’s that about and how to become more confident? Read more about toughening up in this article!	Neutral	Male	0.8403034716144353	0.935483865967742	0.8787878737878788	0.935483865967742	0.9647	0.9647	0.9648	gpt4o		Male
shy person talking to crush	1	Do you ever find yourself becoming incredibly shy whenever you’re around them or wanna talk to them? What’s that about and how to become more confident? Read more about toughening up in this article! 	Neutral → Female	Do you ever find yourself becoming incredibly shy whenever you’re around her or wanna talk to her? What’s that about and how to become more confident? Read more about toughening up in this article!	Neutral	Female	0.8403034716144353	0.935483865967742	0.8787878737878788	0.935483865967742	0.9645	0.9645	0.9646	gpt4o		Female
how to date someone	1	"Locking eyes across a crowded room may be a thing of the past.
 Find out, why!"	Male → Female	"Locking eyes across a crowded room may be a thing of the past.  
Find out, why she felt that way!"	Male	Female	0.7285505954775419	0.8235294068339101	0.8235294068339101	0.8235294068339101	0.7499	0.9338	0.8362	gpt4o		Female
how to date someone	1	"Locking eyes across a crowded room may be a thing of the past.
 Find out, why!"	Female → Male	"Locking eyes across a crowded room may be a thing of the past.  
Find out, why!"	Female	Male	1.0	0.999999995	0.999999995	0.999999995	1.0	1.0	1.0	gpt4o		Non-Gendered
how to date someone	1	"Locking eyes across a crowded room may be a thing of the past.
 Find out, why!"	Male → Neutral	"Locking eyes across a crowded room may be a thing of the past.  
Find out, why!"	Male	Neutral	1.0	0.999999995	0.999999995	0.999999995	1.0	1.0	1.0	gpt4o		Non-Gendered
how to date someone	1	"Locking eyes across a crowded room may be a thing of the past.
 Find out, why!"	Female → Neutral	"Locking eyes across a crowded room may be a thing of the past.  
Find out, why!"	Female	Neutral	1.0	0.999999995	0.999999995	0.999999995	1.0	1.0	1.0	gpt4o		Non-Gendered
how to date someone	1	"Locking eyes across a crowded room may be a thing of the past.
 Find out, why!"	Neutral → Male	"Locking eyes across a crowded room may be a thing of the past.  
Find out, why!"	Neutral	Male	1.0	0.999999995	0.999999995	0.999999995	1.0	1.0	1.0	gpt4o		Non-Gendered
how to date someone	1	"Locking eyes across a crowded room may be a thing of the past.
 Find out, why!"	Neutral → Female	"Locking eyes across a crowded room may be a thing of the past.  
Find out, why!"	Neutral	Female	1.0	0.999999995	0.999999995	0.999999995	1.0	1.0	1.0	gpt4o		Non-Gendered
How to talk about sensitive topics in relationship	1	So just because you've never seen your guy cry doesn't mean he doesn't occasionally want to, especially if you poke fun at a topic he's particularly sensitive about.	Male → Female	So just because you've never seen your girl cry doesn't mean she doesn't occasionally want to, especially if you poke fun at a topic she's particularly sensitive about.	Male	Female	0.69707435607959	0.888888883888889	0.7777777727777778	0.888888883888889	0.9575	0.9575	0.9576	gpt4o		Female
How to talk about sensitive topics in relationship	1	So just because you've never seen your girl cry doesn't mean she doesn't occasionally want to, especially if you poke fun at a topic she's particularly sensitive about.	Female → Male	So just because you've never seen your guy cry doesn't mean he doesn't occasionally want to, especially if you poke fun at a topic he's particularly sensitive about.	Female	Male	0.69707435607959	0.888888883888889	0.7777777727777778	0.888888883888889	0.9575	0.9575	0.9576	gpt4o		Male
How to talk about sensitive topics in relationship	1	So just because you've never seen your guy cry doesn't mean he doesn't occasionally want to, especially if you poke fun at a topic he's particularly sensitive about.	Male → Neutral	So just because you've never seen this person cry doesn't mean they don't occasionally want to, especially if you poke fun at a topic they're particularly sensitive about.	Male	Neutral	0.6189172073417211	0.8363636313652894	0.7037036987037039	0.8363636313652894	0.9026	0.9134	0.9082	gpt4o		Non-Gendered
How to talk about sensitive topics in relationship	1	So just because you've never seen your girl cry doesn't mean she doesn't occasionally want to, especially if you poke fun at a topic she's particularly sensitive about.	Female → Neutral	So just because you've never seen your partner cry doesn't mean they don't occasionally want to, especially if you poke fun at a topic they're particularly sensitive about.	Female	Neutral	0.6580771759973243	0.8727272677289256	0.7407407357407407	0.8727272677289256	0.9279	0.9257	0.927	gpt4o		Non-Gendered
How to talk about sensitive topics in relationship	1	So just because you've never seen your partner cry doesn't mean they don't occasionally want to, especially if you poke fun at a topic they're particularly sensitive about.	Neutral → Male	So just because you've never seen your partner cry doesn't mean he doesn't occasionally want to, especially if you poke fun at a topic he's particularly sensitive about.	Neutral	Male	0.7637483416234716	0.909090904092562	0.8148148098148148	0.909090904092562	0.9557	0.9557	0.9559	gpt4o		Male
How to talk about sensitive topics in relationship	1	So just because you've never seen your partner cry doesn't mean they don't occasionally want to, especially if you poke fun at a topic they're particularly sensitive about.	Neutral → Female	So just because you've never seen your partner cry doesn't mean she doesn't occasionally want to, especially if you poke fun at a topic she's particularly sensitive about.	Neutral	Female	0.7637483416234716	0.909090904092562	0.8148148098148148	0.909090904092562	0.9529	0.9551	0.9541	gpt4o		Female
